,DATE,TEMP,TEMP_Count,DEWP,DEWP_Count,SLP,SLP_Count,STP,STP_Count,VISIB,VISIB_Count,WDSP,WDSP_Count,MXSPD,GUST,MAX,MIN,PRCP,SNDP,MAX_Flag,MIN_Flag,PRCP_Flag,TEMP_is_missing,TEMP_Count_is_missing,DEWP_is_missing,DEWP_Count_is_missing,SLP_is_missing,SLP_Count_is_missing,STP_is_missing,STP_Count_is_missing,VISIB_is_missing,VISIB_Count_is_missing,WDSP_is_missing,WDSP_Count_is_missing,MXSPD_is_missing,GUST_is_missing,MAX_is_missing,MIN_is_missing,PRCP_is_missing,SNDP_is_missing,Is_Fog,Is_Rain or Drizzle,Is_Snow or Ice Pellets,Is_Hail,Is_Thunder,Is_Tornado or Funnel Cloud
8907,1978-04-09,33.6,8.0,19.6,8.0,1010.0,8.0,9999.9,0.0,7.0,8.0,5.1,8.0,13.6,999.9,39.2,28.4,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8908,1978-04-10,35.2,8.0,21.9,8.0,1015.9,8.0,9999.9,0.0,6.6,8.0,2.4,8.0,7.8,999.9,42.8,30.2,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8909,1978-04-11,38.4,7.0,26.1,7.0,1019.3,7.0,9999.9,0.0,6.2,7.0,4.7,7.0,11.7,999.9,48.2,28.4,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8910,1978-04-12,45.5,8.0,30.2,8.0,1022.0,8.0,9999.9,0.0,5.6,8.0,6.1,8.0,11.7,999.9,55.4,35.6,0.0,999.9,*,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8911,1978-04-13,48.0,8.0,32.2,8.0,1021.3,7.0,9999.9,0.0,5.5,8.0,11.9,8.0,19.4,999.9,57.2,41.0,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8912,1978-04-14,47.7,7.0,33.8,7.0,1018.0,7.0,9999.9,0.0,6.2,7.0,15.3,7.0,19.4,999.9,53.6,42.8,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8913,1978-04-15,51.6,8.0,34.0,8.0,1014.1,8.0,9999.9,0.0,6.2,8.0,17.0,8.0,23.3,999.9,59.0,46.4,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8914,1978-04-16,49.5,8.0,41.4,8.0,1013.9,8.0,9999.9,0.0,6.2,8.0,5.3,8.0,13.6,999.9,57.2,46.4,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8915,1978-04-17,49.5,7.0,42.8,7.0,1017.4,7.0,9999.9,0.0,3.2,7.0,1.4,7.0,5.8,999.9,59.0,42.8,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8916,1978-04-18,54.3,8.0,41.5,8.0,1018.0,8.0,9999.9,0.0,4.7,8.0,5.1,8.0,13.6,999.9,66.2,46.4,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8917,1978-04-19,46.0,8.0,24.6,8.0,1023.9,8.0,9999.9,0.0,7.8,8.0,11.7,7.0,13.6,999.9,51.8,41.0,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8918,1978-04-20,43.5,8.0,18.3,8.0,1024.7,8.0,9999.9,0.0,6.2,8.0,1.0,8.0,7.8,999.9,53.6,32.0,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8919,1978-04-21,48.9,8.0,23.2,8.0,1019.0,8.0,9999.9,0.0,5.6,8.0,3.9,8.0,9.7,999.9,60.8,33.8,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8920,1978-04-22,49.3,8.0,28.6,8.0,1015.5,8.0,9999.9,0.0,6.2,8.0,2.4,8.0,5.8,999.9,57.2,41.0,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8921,1978-04-23,41.9,8.0,27.5,8.0,1012.9,8.0,9999.9,0.0,6.2,8.0,5.3,8.0,11.7,999.9,46.4,35.6,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8922,1978-04-24,40.3,8.0,34.2,8.0,1005.2,8.0,9999.9,0.0,5.2,8.0,1.0,8.0,7.8,999.9,44.6,35.6,0.08,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8923,1978-04-25,37.2,8.0,35.2,8.0,1007.2,8.0,9999.9,0.0,2.5,8.0,4.4,8.0,9.7,999.9,41.0,32.0,0.2,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
8924,1978-04-26,46.8,8.0,43.0,8.0,1002.9,8.0,9999.9,0.0,5.1,8.0,7.3,8.0,15.5,999.9,55.4,39.2,0.51,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
8925,1978-04-27,34.9,8.0,26.8,8.0,1008.0,8.0,9999.9,0.0,7.0,8.0,11.4,8.0,13.6,999.9,37.4,32.0,0.0,999.9,_,*,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
8926,1978-04-28,35.2,8.0,20.2,7.0,1013.3,8.0,9999.9,0.0,6.2,8.0,6.3,8.0,13.6,999.9,41.0,32.0,0.0,999.9,_,*,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8927,1978-04-29,36.6,7.0,24.5,7.0,1013.2,7.0,9999.9,0.0,6.2,7.0,6.9,7.0,13.6,999.9,42.8,32.0,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
8928,1978-04-30,34.7,8.0,21.9,8.0,1019.3,8.0,9999.9,0.0,7.4,8.0,5.1,8.0,7.8,999.9,39.2,30.2,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
8929,1978-05-01,36.3,8.0,16.5,8.0,1024.1,8.0,9999.9,0.0,6.2,8.0,0.7,8.0,5.8,999.9,44.6,28.4,0.0,999.9,_,*,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8930,1978-05-02,39.2,7.0,26.6,7.0,1017.4,7.0,9999.9,0.0,6.7,7.0,10.3,7.0,11.7,999.9,48.2,33.8,0.08,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8931,1978-05-03,47.1,8.0,45.0,8.0,1001.3,8.0,9999.9,0.0,3.4,8.0,10.9,8.0,13.6,999.9,59.0,37.4,0.39,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8932,1978-05-04,48.6,8.0,44.6,8.0,1000.5,8.0,9999.9,0.0,4.5,8.0,8.7,8.0,13.6,999.9,55.4,37.4,0.16,999.9,_,*,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8933,1978-05-05,40.5,8.0,32.7,8.0,1015.4,8.0,9999.9,0.0,6.2,8.0,9.2,8.0,13.6,999.9,48.2,35.6,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8934,1978-05-06,47.8,8.0,25.5,8.0,1022.2,8.0,9999.9,0.0,7.4,8.0,4.9,8.0,9.7,999.9,55.4,39.2,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8935,1978-05-07,49.3,8.0,28.0,8.0,1021.1,8.0,9999.9,0.0,6.2,8.0,1.7,8.0,5.8,999.9,59.0,37.4,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8936,1978-05-08,52.2,8.0,38.8,8.0,1018.2,8.0,9999.9,0.0,6.2,8.0,2.2,8.0,9.7,999.9,62.6,42.8,0.04,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8937,1978-05-09,52.6,7.0,45.4,7.0,1010.5,7.0,9999.9,0.0,5.0,7.0,4.7,7.0,13.6,999.9,64.4,44.6,0.21,999.9,_,*,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8938,1978-05-10,43.7,8.0,41.5,8.0,1009.9,8.0,9999.9,0.0,2.7,8.0,11.2,8.0,11.7,999.9,50.0,39.2,0.24,999.9,_,*,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
8939,1978-05-11,37.9,7.0,35.9,7.0,1017.7,7.0,9999.9,0.0,3.3,7.0,10.0,7.0,11.7,999.9,41.0,35.6,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8940,1978-05-12,40.1,8.0,35.4,8.0,1017.6,8.0,9999.9,0.0,4.2,8.0,5.8,8.0,11.7,999.9,46.4,35.6,0.16,999.9,*,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8941,1978-05-13,43.7,8.0,35.1,8.0,1017.2,8.0,9999.9,0.0,6.2,8.0,9.0,8.0,13.6,999.9,53.6,37.4,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8942,1978-05-14,50.7,8.0,44.2,8.0,1011.4,8.0,9999.9,0.0,5.4,8.0,9.7,8.0,11.7,999.9,62.6,41.0,0.02,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
8943,1978-05-15,52.8,7.0,45.1,7.0,1006.9,7.0,9999.9,0.0,5.5,7.0,12.2,7.0,17.5,999.9,57.2,50.0,0.08,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8944,1978-05-16,55.4,8.0,42.6,8.0,1013.6,8.0,9999.9,0.0,5.8,8.0,11.9,8.0,17.5,999.9,62.6,48.2,0.01,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8945,1978-05-17,61.0,8.0,42.1,8.0,1018.1,8.0,9999.9,0.0,5.8,8.0,7.0,8.0,13.6,999.9,69.8,53.6,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8946,1978-05-18,61.0,8.0,30.4,8.0,1019.2,7.0,9999.9,0.0,6.2,8.0,10.2,8.0,13.6,999.9,69.8,53.6,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8947,1978-05-19,62.8,8.0,31.5,8.0,1017.9,8.0,9999.9,0.0,6.2,8.0,7.0,8.0,11.7,999.9,73.4,50.0,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8948,1978-05-20,59.9,8.0,35.8,8.0,1015.8,8.0,9999.9,0.0,7.8,8.0,7.8,8.0,15.5,999.9,66.2,53.6,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8949,1978-05-21,55.6,8.0,30.9,8.0,1019.6,8.0,9999.9,0.0,7.5,8.0,9.0,8.0,13.6,999.9,64.4,46.4,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8950,1978-05-22,51.1,8.0,24.6,8.0,1021.3,8.0,9999.9,0.0,8.5,8.0,6.6,8.0,11.7,999.9,57.2,46.4,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8951,1978-05-23,50.9,8.0,25.2,8.0,1019.3,8.0,9999.9,0.0,8.2,8.0,7.0,8.0,11.7,999.9,59.0,41.0,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8952,1978-05-24,52.0,8.0,37.6,8.0,1018.9,8.0,9999.9,0.0,6.2,8.0,5.1,8.0,7.8,999.9,62.6,41.0,0.02,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8953,1978-05-25,57.2,8.0,43.9,8.0,1021.2,8.0,9999.9,0.0,6.6,8.0,2.7,8.0,11.7,999.9,68.0,46.4,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
8954,1978-05-26,61.2,8.0,42.1,8.0,1021.6,8.0,9999.9,0.0,6.3,8.0,1.9,8.0,11.7,999.9,69.8,48.2,0.08,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8955,1978-05-27,63.0,8.0,41.9,8.0,1020.6,8.0,9999.9,0.0,6.2,8.0,1.9,8.0,9.7,999.9,75.2,50.0,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8956,1978-05-28,64.8,8.0,43.5,8.0,1017.3,8.0,9999.9,0.0,6.2,8.0,3.2,8.0,9.7,999.9,77.0,51.8,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8957,1978-05-29,61.7,8.0,41.5,8.0,1015.9,8.0,9999.9,0.0,6.2,8.0,6.6,8.0,11.7,999.9,71.6,53.6,0.0,999.9,_,*,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8958,1978-05-30,55.2,8.0,40.3,8.0,1013.7,8.0,9999.9,0.0,8.2,8.0,10.2,8.0,13.6,999.9,66.2,46.4,0.08,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8959,1978-05-31,50.0,7.0,37.4,7.0,1009.6,7.0,9999.9,0.0,8.4,7.0,13.9,7.0,19.4,999.9,57.2,44.6,0.35,999.9,*,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8960,1978-06-01,56.8,8.0,37.0,8.0,1008.8,8.0,9999.9,0.0,7.8,8.0,10.2,8.0,11.7,999.9,66.2,44.6,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8961,1978-06-02,46.2,8.0,32.9,8.0,1007.7,8.0,9999.9,0.0,6.2,8.0,12.6,8.0,15.5,999.9,50.0,44.6,0.08,999.9,*,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8962,1978-06-03,44.6,8.0,26.8,8.0,1011.5,8.0,9999.9,0.0,7.8,8.0,10.9,8.0,13.6,999.9,51.8,39.2,0.2,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8963,1978-06-04,51.8,8.0,41.9,8.0,1009.2,8.0,9999.9,0.0,7.4,8.0,7.3,8.0,11.7,999.9,66.2,39.2,0.2,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8964,1978-06-05,55.9,8.0,42.1,8.0,1012.1,8.0,9999.9,0.0,6.2,8.0,10.9,8.0,13.6,999.9,64.4,48.2,0.28,999.9,_,*,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8965,1978-06-06,54.7,8.0,36.0,8.0,1022.1,8.0,9999.9,0.0,6.2,8.0,2.9,8.0,7.8,999.9,68.0,42.8,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8966,1978-06-07,65.8,8.0,46.0,8.0,1019.8,8.0,9999.9,0.0,6.2,8.0,10.2,8.0,15.5,999.9,78.8,48.2,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8967,1978-06-08,70.0,9.0,51.6,9.0,1012.7,9.0,9999.9,0.0,7.6,9.0,11.2,9.0,15.5,999.9,82.4,57.2,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8968,1978-06-09,65.8,8.0,55.4,8.0,1006.8,8.0,9999.9,0.0,6.2,8.0,9.5,8.0,11.7,999.9,71.6,60.8,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8969,1978-06-10,62.4,8.0,50.2,8.0,1007.1,8.0,9999.9,0.0,6.2,8.0,9.7,8.0,13.6,999.9,69.8,57.2,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8970,1978-06-11,58.3,8.0,46.6,8.0,1005.2,8.0,9999.9,0.0,6.2,8.0,10.7,8.0,23.3,999.9,68.0,51.8,0.04,999.9,_,*,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8971,1978-06-12,56.1,8.0,45.5,8.0,1003.3,8.0,9999.9,0.0,6.2,8.0,12.4,8.0,17.5,999.9,64.4,48.2,0.04,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8972,1978-06-13,55.4,8.0,47.8,8.0,1005.3,8.0,9999.9,0.0,7.4,8.0,10.7,8.0,11.7,999.9,62.6,50.0,0.04,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8973,1978-06-14,53.8,8.0,43.9,8.0,1001.6,8.0,9999.9,0.0,6.2,8.0,9.7,8.0,13.6,999.9,64.4,44.6,0.01,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8974,1978-06-15,51.4,8.0,45.5,8.0,1003.2,8.0,9999.9,0.0,6.2,8.0,7.0,8.0,9.7,999.9,57.2,48.2,0.12,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8975,1978-06-16,53.8,8.0,45.5,8.0,1005.8,8.0,9999.9,0.0,5.9,8.0,1.2,8.0,3.9,999.9,59.0,46.4,0.02,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8976,1978-06-17,52.0,8.0,48.2,8.0,1005.7,8.0,9999.9,0.0,5.4,8.0,2.2,8.0,5.8,999.9,55.4,48.2,0.47,999.9,_,*,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
8977,1978-06-18,55.2,8.0,44.8,8.0,1009.0,8.0,9999.9,0.0,6.2,8.0,4.4,8.0,9.7,999.9,66.2,42.8,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8978,1978-06-19,51.1,8.0,49.1,8.0,1000.2,8.0,9999.9,0.0,3.9,8.0,10.2,8.0,15.5,999.9,53.6,50.0,1.18,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8979,1978-06-20,50.2,8.0,48.4,8.0,998.4,8.0,9999.9,0.0,5.4,7.0,10.2,8.0,13.6,999.9,53.6,48.2,0.39,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8980,1978-06-21,55.6,8.0,49.3,8.0,1003.1,8.0,9999.9,0.0,5.8,8.0,6.1,8.0,7.8,999.9,60.8,50.0,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8981,1978-06-22,55.8,8.0,49.5,8.0,1003.6,8.0,9999.9,0.0,5.3,8.0,3.9,8.0,11.7,999.9,64.4,51.8,0.08,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8982,1978-06-23,60.4,8.0,50.7,8.0,997.0,8.0,9999.9,0.0,6.2,8.0,6.8,8.0,11.7,999.9,69.8,51.8,0.04,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8983,1978-06-24,59.9,8.0,52.5,8.0,1005.7,8.0,9999.9,0.0,5.8,8.0,4.6,8.0,11.7,999.9,68.0,55.4,0.24,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8984,1978-06-25,65.3,8.0,49.8,8.0,1012.0,8.0,9999.9,0.0,7.4,8.0,2.2,8.0,5.8,999.9,77.0,51.8,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8985,1978-06-26,68.9,8.0,54.5,8.0,1007.5,8.0,9999.9,0.0,4.0,8.0,0.0,7.0,999.9,999.9,78.8,57.2,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
8986,1978-06-27,71.2,8.0,53.2,8.0,1007.0,8.0,9999.9,0.0,5.8,8.0,1.9,8.0,7.8,999.9,80.6,60.8,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8987,1978-06-28,66.0,8.0,52.2,8.0,1011.2,8.0,9999.9,0.0,6.2,8.0,7.5,8.0,13.6,999.9,73.4,60.8,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8988,1978-06-29,64.0,8.0,51.6,8.0,1012.8,8.0,9999.9,0.0,6.2,8.0,6.1,8.0,9.7,999.9,71.6,57.2,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8989,1978-06-30,66.5,7.0,47.9,7.0,1010.8,7.0,9999.9,0.0,6.2,7.0,6.9,7.0,11.7,999.9,77.0,57.2,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8990,1978-07-01,60.6,8.0,45.0,8.0,1012.3,8.0,9999.9,0.0,8.2,8.0,9.5,8.0,11.7,999.9,68.0,55.4,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8991,1978-07-02,63.6,9.0,47.4,9.0,1009.9,9.0,9999.9,0.0,6.2,9.0,10.4,9.0,15.5,999.9,71.6,53.6,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8992,1978-07-03,65.5,8.0,49.8,8.0,1005.8,8.0,9999.9,0.0,7.4,8.0,6.6,8.0,11.7,999.9,77.0,53.6,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8993,1978-07-04,66.4,8.0,53.8,8.0,1006.9,8.0,9999.9,0.0,6.2,8.0,9.2,8.0,11.7,999.9,77.0,59.0,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8994,1978-07-05,70.5,8.0,57.9,8.0,1014.0,8.0,9999.9,0.0,6.2,8.0,5.8,8.0,13.6,999.9,80.6,55.4,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8995,1978-07-06,74.1,8.0,61.9,8.0,1011.8,8.0,9999.9,0.0,6.2,8.0,8.5,8.0,15.5,999.9,82.4,64.4,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8996,1978-07-07,65.5,8.0,54.0,8.0,1012.1,8.0,9999.9,0.0,6.2,8.0,10.4,8.0,13.6,999.9,71.6,59.0,0.08,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8997,1978-07-08,64.6,8.0,54.3,8.0,1011.8,8.0,9999.9,0.0,5.9,8.0,7.5,8.0,17.5,999.9,69.8,57.2,0.04,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8998,1978-07-09,63.7,8.0,53.1,8.0,1007.5,8.0,9999.9,0.0,5.9,8.0,8.3,8.0,15.5,999.9,73.4,55.4,0.51,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
8999,1978-07-10,62.8,8.0,48.6,8.0,1008.2,8.0,9999.9,0.0,6.2,8.0,7.3,8.0,13.6,999.9,71.6,51.8,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9000,1978-07-11,60.1,8.0,51.8,8.0,1005.8,8.0,9999.9,0.0,6.2,8.0,5.8,8.0,11.7,999.9,69.8,55.4,0.35,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
9001,1978-07-12,61.5,8.0,52.2,8.0,1006.2,8.0,9999.9,0.0,5.5,8.0,5.8,8.0,7.8,999.9,71.6,51.8,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
9002,1978-07-13,61.0,8.0,52.9,8.0,1011.6,8.0,9999.9,0.0,6.2,8.0,6.3,8.0,9.7,999.9,68.0,53.6,0.01,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
9003,1978-07-14,60.6,8.0,54.5,8.0,1012.2,8.0,9999.9,0.0,6.2,8.0,4.9,8.0,7.8,999.9,68.0,55.4,0.59,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
9004,1978-07-15,63.1,8.0,54.1,8.0,1011.2,8.0,9999.9,0.0,5.4,8.0,3.2,8.0,9.7,999.9,73.4,53.6,0.0,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
